Frame Number, File Size (bytes), File Size (kB)
732, 337964, 330.04, Right
733, 287044, 280.31, Left
733, 307720, 300.50, Right
734, 248970, 243.13, Left
734, 272176, 265.79, Right
735, 246267, 240.49, Left
735, 255004, 249.02, Right
736, 251410, 245.51, Left
736, 270894, 264.54, Right
737, 236274, 230.73, Left
737, 264768, 258.56, Right
738, 233320, 227.85, Left
738, 247258, 241.46, Right
739, 246613, 240.83, Left
739, 265599, 259.37, Right
740, 228993, 223.62, Left
740, 242438, 236.75, Right
741, 227032, 221.71, Left
741, 229970, 224.58, Right
742, 202828, 198.07, Left
742, 221795, 216.59, Right
743, 201814, 197.08, Left
743, 221254, 216.06, Right
744, 212017, 207.04, Left
744, 217631, 212.53, Right
745, 207772, 202.90, Left
745, 220838, 215.66, Right
746, 213474, 208.47, Left
746, 223875, 218.62, Right
747, 228732, 223.37, Left
747, 225107, 219.83, Right
748, 222508, 217.29, Left
748, 222921, 217.69, Right
749, 218505, 213.38, Left
749, 228428, 223.07, Right
750, 229154, 223.78, Left
750, 227912, 222.57, Right
751, 241479, 235.81, Left
751, 234966, 229.45, Right
752, 241059, 235.40, Left
752, 251797, 245.89, Right
753, 259578, 253.49, Left
753, 263986, 257.79, Right
754, 265386, 259.16, Left
754, 271271, 264.91, Right
755, 258902, 252.83, Left
755, 270682, 264.33, Right
756, 258969, 252.89, Left
756, 268250, 261.96, Right
757, 243460, 237.75, Left
757, 262022, 255.88, Right
758, 245227, 239.47, Left
758, 249499, 243.65, Right
759, 239221, 233.61, Left
759, 250361, 244.49, Right
760, 239627, 234.01, Left
760, 258166, 252.11, Right
761, 237016, 231.46, Left
761, 268701, 262.40, Right
762, 230191, 224.79, Left
762, 252878, 246.95, Right
763, 218505, 213.38, Left
763, 231113, 225.69, Right
766, 243379, 237.67, Left
766, 246804, 241.01, Right
769, 247199, 241.40, Left
769, 250431, 244.56, Right
772, 244222, 238.49, Left
772, 250432, 244.56, Right
773, 228423, 223.06, Left
773, 237626, 232.05, Right
774, 223778, 218.53, Left
774, 228923, 223.55, Right
775, 224329, 219.07, Left
775, 234421, 228.92, Right
776, 226918, 221.59, Left
776, 235177, 229.66, Right
777, 234234, 228.74, Left
777, 237919, 232.34, Right
778, 241391, 235.73, Left
778, 249480, 243.63, Right
779, 240166, 234.53, Left
779, 253354, 247.41, Right
780, 246671, 240.88, Left
780, 264870, 258.66, Right
781, 250841, 244.96, Left
781, 254290, 248.33, Right
782, 241306, 235.65, Left
782, 260233, 254.13, Right
783, 245482, 239.72, Left
783, 261899, 255.76, Right
784, 257766, 251.72, Left
784, 254085, 248.12, Right
785, 250233, 244.36, Left
785, 266582, 260.33, Right
786, 254601, 248.63, Left
786, 265133, 258.91, Right
787, 254797, 248.82, Left
787, 253251, 247.31, Right
788, 252473, 246.55, Left
788, 250527, 244.65, Right
789, 240961, 235.31, Left
789, 239231, 233.62, Right
790, 232631, 227.17, Left
790, 229524, 224.14, Right
791, 222054, 216.84, Left
791, 218933, 213.80, Right
792, 230924, 225.51, Left
792, 224905, 219.63, Right
793, 229836, 224.44, Left
793, 232735, 227.28, Right
794, 255525, 249.53, Left
794, 236182, 230.64, Right
795, 249322, 243.47, Left
795, 256934, 250.91, Right
796, 273047, 266.64, Left
796, 279439, 272.88, Right
797, 283407, 276.76, Left
797, 284814, 278.13, Right
798, 267392, 261.12, Left
798, 271727, 265.35, Right
799, 274727, 268.28, Left
799, 281276, 274.68, Right
800, 268780, 262.48, Left
800, 273719, 267.30, Right
803, 267876, 261.59, Left
803, 271064, 264.71, Right
804, 271979, 265.60, Left
804, 281811, 275.20, Right
805, 271608, 265.24, Left
805, 288360, 281.60, Right
806, 264046, 257.85, Left
806, 273365, 266.95, Right
808, 270793, 264.44, Left
808, 286293, 279.58, Right
809, 273327, 266.92, Left
809, 283878, 277.22, Right
810, 258316, 252.26, Left
810, 262342, 256.19, Right
811, 257422, 251.38, Left
811, 265577, 259.35, Right
812, 250757, 244.87, Left
812, 272944, 266.54, Right
813, 264580, 258.37, Left
813, 265735, 259.50, Right
814, 260169, 254.07, Left
814, 273830, 267.41, Right
815, 268314, 262.02, Left
815, 283953, 277.29, Right
817, 283320, 276.67, Left
817, 294709, 287.80, Right
818, 295066, 288.15, Left
818, 313539, 306.19, Right
819, 266702, 260.45, Left
819, 280809, 274.22, Right
820, 274584, 268.14, Left
820, 290880, 284.06, Right
821, 285603, 278.90, Left
821, 307423, 300.21, Right
824, 281240, 274.64, Left
824, 308311, 301.08, Right
825, 283285, 276.64, Left
825, 294203, 287.30, Right
826, 285723, 279.02, Left
826, 300235, 293.19, Right
827, 258822, 252.75, Left
827, 287544, 280.80, Right
828, 271115, 264.76, Left
828, 269353, 263.04, Right
829, 263324, 257.15, Left
829, 282979, 276.34, Right
830, 275831, 269.36, Left
830, 288494, 281.73, Right
831, 287786, 281.04, Left
831, 301356, 294.29, Right
832, 281151, 274.56, Left
832, 276659, 270.17, Right
833, 262072, 255.92, Left
833, 280965, 274.37, Right
834, 264474, 258.27, Left
834, 263360, 257.18, Right
835, 267087, 260.82, Left
835, 279590, 273.03, Right
836, 252027, 246.12, Left
836, 262483, 256.33, Right
837, 260529, 254.42, Left
837, 271654, 265.28, Right
838, 256601, 250.58, Left
838, 280916, 274.33, Right
839, 267202, 260.93, Left
839, 267994, 261.71, Right
842, 286493, 279.77, Left
842, 307709, 300.49, Right
845, 313244, 305.90, Left
845, 330656, 322.90, Right
848, 275131, 268.68, Left
848, 303456, 296.34, Right
852, 330275, 322.53, Left
852, 357976, 349.58, Right
855, 306889, 299.69, Left
855, 309097, 301.85, Right
859, 320818, 313.29, Left
859, 346532, 338.41, Right
863, 336303, 328.42, Left
863, 337952, 330.03, Right
868, 361342, 352.87, Left
868, 379835, 370.93, Right
872, 341894, 333.88, Left
872, 358866, 350.45, Right
876, 279596, 273.04, Left
876, 288435, 281.67, Right
879, 258338, 252.28, Left
879, 270414, 264.07, Right
882, 272657, 266.26, Left
882, 284039, 277.38, Right
886, 284338, 277.67, Left
886, 309519, 302.26, Right
890, 298469, 291.47, Left
890, 305586, 298.42, Right
894, 320579, 313.06, Left
894, 326904, 319.24, Right
899, 290533, 283.72, Left
899, 297635, 290.65, Right
903, 309853, 302.59, Left
903, 324776, 317.16, Right
908, 348214, 340.05, Left
908, 368297, 359.66, Right
912, 320039, 312.53, Left
912, 312369, 305.04, Right
916, 289712, 282.92, Left
916, 283589, 276.94, Right
920, 230305, 224.90, Left
920, 236031, 230.49, Right
925, 278981, 272.44, Left
925, 285708, 279.01, Right
930, 299130, 292.11, Left
930, 306759, 299.56, Right
935, 279543, 272.99, Left
935, 283057, 276.42, Right
940, 296665, 289.71, Left
940, 304801, 297.65, Right
945, 300442, 293.40, Left
945, 320993, 313.46, Right
950, 234732, 229.23, Left
950, 236490, 230.94, Right
954, 322986, 315.41, Left
954, 337253, 329.34, Right
958, 354552, 346.24, Left
958, 359295, 350.87, Right
962, 351039, 342.81, Left
962, 346822, 338.69, Right
966, 262707, 256.54, Left
966, 290279, 283.47, Right
970, 373547, 364.79, Left
970, 398820, 389.47, Right
974, 382069, 373.11, Left
974, 409772, 400.16, Right
977, 358174, 349.77, Left
977, 373717, 364.95, Right
981, 360923, 352.46, Left
981, 380995, 372.06, Right
985, 364168, 355.63, Left
985, 382503, 373.53, Right
988, 322696, 315.13, Left
988, 335992, 328.11, Right
989, 291909, 285.06, Left
989, 306924, 299.73, Right
990, 252504, 246.58, Left
990, 258314, 252.25, Right
991, 262459, 256.30, Left
991, 268987, 262.68, Right
992, 249384, 243.53, Left
992, 257179, 251.15, Right
993, 248270, 242.45, Left
993, 257039, 251.01, Right
994, 260336, 254.23, Left
994, 269742, 263.41, Right
995, 266045, 259.80, Left
995, 271820, 265.44, Right
996, 263320, 257.14, Left
996, 271045, 264.69, Right
997, 261106, 254.98, Left
997, 269665, 263.34, Right
998, 267309, 261.04, Left
998, 274223, 267.79, Right
999, 250799, 244.92, Left
999, 264004, 257.81, Right
1000, 232967, 227.50, Left
1000, 241546, 235.88, Right
1001, 238218, 232.63, Left
1001, 234213, 228.72, Right
1002, 235679, 230.15, Left
1002, 243148, 237.44, Right
1003, 243049, 237.35, Left
1003, 243581, 237.87, Right
1004, 251558, 245.66, Left
1004, 256273, 250.26, Right
1005, 250789, 244.91, Left
1005, 261463, 255.33, Right
1006, 246470, 240.69, Left
1006, 268207, 261.92, Right
1007, 253811, 247.86, Left
1007, 255568, 249.57, Right
1008, 250971, 245.08, Left
1008, 266629, 260.37, Right
1009, 245702, 239.94, Left
1009, 256494, 250.48, Right
1010, 273619, 267.20, Left
1010, 284737, 278.06, Right
1011, 265164, 258.94, Left
1011, 295976, 289.03, Right
1012, 259257, 253.18, Left
1012, 280589, 274.01, Right
1013, 248702, 242.87, Left
1013, 270186, 263.85, Right
1014, 259224, 253.14, Left
1014, 269814, 263.49, Right
1015, 253413, 247.47, Left
1015, 257677, 251.63, Right
1016, 245355, 239.60, Left
1016, 243121, 237.42, Right
1019, 270612, 264.26, Left
1019, 280346, 273.77, Right
1022, 273288, 266.88, Left
1022, 272575, 266.18, Right
1025, 241943, 236.27, Left
1025, 244523, 238.79, Right
1029, 284609, 277.93, Left
1029, 301267, 294.20, Right
1034, 287231, 280.49, Left
1034, 300317, 293.27, Right
1037, 243122, 237.42, Left
1037, 258752, 252.68, Right
1040, 231815, 226.38, Left
1040, 233358, 227.88, Right
1045, 280405, 273.83, Left
1045, 282962, 276.33, Right
1050, 273208, 266.80, Left
1050, 272219, 265.83, Right
1053, 266842, 260.58, Left
1053, 261129, 255.00, Right
1054, 238082, 232.50, Left
1054, 226250, 220.94, Right
1055, 226548, 221.23, Left
1055, 228905, 223.54, Right
1058, 257324, 251.29, Left
1058, 268314, 262.02, Right
1059, 265186, 258.97, Left
1059, 270122, 263.79, Right
1062, 274690, 268.25, Left
1062, 282854, 276.22, Right
1066, 300873, 293.82, Left
1066, 318891, 311.41, Right
1069, 291369, 284.54, Left
1069, 292906, 286.04, Right
1070, 262166, 256.02, Left
1070, 266242, 260.00, Right
1071, 249287, 243.44, Left
1071, 242619, 236.93, Right
1072, 240423, 234.78, Left
1072, 228225, 222.87, Right
1073, 232282, 226.83, Left
1073, 230983, 225.56, Right
1074, 218217, 213.10, Left
1074, 213526, 208.52, Right
1075, 189434, 184.99, Left
1075, 189212, 184.77, Right
1076, 188292, 183.87, Left
1076, 187486, 183.09, Right
1077, 205705, 200.88, Left
1077, 204184, 199.39, Right
1078, 213073, 208.07, Left
1078, 211227, 206.27, Right
1079, 200305, 195.61, Left
1079, 197430, 192.80, Right
1082, 207163, 202.30, Left
1082, 217820, 212.71, Right
1083, 204719, 199.92, Left
1083, 219873, 214.71, Right
1084, 194097, 189.54, Left
1084, 206340, 201.50, Right
1086, 219588, 214.44, Left
1086, 238753, 233.15, Right
1087, 222850, 217.62, Left
1087, 243560, 237.85, Right
1088, 205601, 200.78, Left
1088, 224087, 218.83, Right
1089, 208002, 203.12, Left
1089, 227987, 222.64, Right
1090, 204259, 199.47, Left
1090, 221435, 216.24, Right
1091, 216802, 211.72, Left
1091, 227259, 221.93, Right
1092, 234447, 228.95, Left
1092, 231092, 225.67, Right
1093, 234821, 229.31, Left
1093, 239661, 234.04, Right
1094, 229116, 223.74, Left
1094, 226990, 221.66, Right
1095, 216157, 211.09, Left
1095, 217280, 212.18, Right
1096, 209581, 204.66, Left
1096, 206075, 201.24, Right
1097, 197810, 193.17, Left
1097, 200645, 195.94, Right
1098, 198896, 194.23, Left
1098, 205107, 200.29, Right
1099, 202179, 197.44, Left
1099, 211731, 206.76, Right
1100, 193369, 188.83, Left
1100, 209418, 204.50, Right
1101, 184842, 180.50, Left
1101, 200150, 195.45, Right
1102, 188797, 184.37, Left
1102, 207699, 202.83, Right
1103, 197218, 192.59, Left
1103, 222675, 217.45, Right
1104, 182413, 178.13, Left
1104, 204545, 199.75, Right
1105, 180087, 175.86, Left
1105, 192218, 187.71, Right
1106, 173972, 169.89, Left
1106, 184642, 180.31, Right
1107, 187399, 183.00, Left
1107, 197177, 192.55, Right
1108, 185899, 181.54, Left
1108, 192058, 187.55, Right
1109, 188457, 184.04, Left
1109, 190657, 186.18, Right
1110, 190413, 185.95, Left
1110, 198599, 193.94, Right
1111, 197956, 193.31, Left
1111, 201914, 197.18, Right
1112, 204225, 199.43, Left
1112, 210606, 205.66, Right
1113, 204160, 199.37, Left
1113, 216352, 211.28, Right
1114, 216319, 211.24, Left
1114, 226611, 221.29, Right
1115, 227517, 222.18, Left
1115, 238017, 232.43, Right
1116, 235306, 229.79, Left
1116, 247606, 241.80, Right
1117, 263876, 257.69, Left
1117, 284395, 277.72, Right
1118, 281445, 274.84, Left
1118, 303664, 296.54, Right
1119, 282803, 276.17, Left
1119, 296573, 289.62, Right
1120, 249927, 244.06, Left
1120, 256581, 250.56, Right
1121, 239232, 233.62, Left
1121, 244240, 238.51, Right
1124, 295532, 288.60, Left
1124, 305334, 298.17, Right
1127, 319458, 311.97, Left
1127, 315636, 308.23, Right
1131, 327433, 319.75, Left
1131, 316935, 309.50, Right
1134, 244854, 239.11, Left
1134, 245970, 240.20, Right
1137, 267602, 261.33, Left
1137, 279933, 273.37, Right
1141, 304871, 297.72, Left
1141, 314900, 307.51, Right
1145, 305203, 298.04, Left
1145, 305771, 298.60, Right
1149, 308480, 301.25, Left
1149, 324579, 316.97, Right
1153, 294209, 287.31, Left
1153, 291790, 284.95, Right
1157, 348499, 340.33, Left
1157, 344074, 336.00, Right
1160, 345922, 337.81, Left
1160, 359763, 351.33, Right
1164, 378734, 369.85, Left
1164, 394313, 385.07, Right
1168, 370220, 361.54, Left
1168, 384344, 375.33, Right
1172, 345168, 337.07, Left
1172, 356479, 348.12, Right
1176, 357584, 349.20, Left
1176, 372103, 363.38, Right
1179, 332592, 324.79, Left
1179, 323096, 315.52, Right
1182, 253990, 248.03, Left
1182, 249410, 243.56, Right
1185, 272673, 266.28, Left
1185, 266573, 260.32, Right
1188, 287572, 280.83, Left
1188, 279261, 272.71, Right
1192, 309738, 302.47, Left
1192, 325416, 317.78, Right
1193, 332155, 324.37, Left
1193, 350222, 342.01, Right
1196, 302395, 295.30, Left
1196, 316618, 309.19, Right
1199, 318899, 311.42, Left
1199, 332281, 324.49, Right
1203, 334950, 327.09, Left
1203, 339889, 331.92, Right
1207, 269916, 263.58, Left
1207, 268281, 261.99, Right
1212, 257976, 251.92, Left
1212, 263867, 257.68, Right
1217, 254440, 248.47, Left
1217, 266779, 260.52, Right
1222, 329778, 322.04, Left
1222, 341474, 333.47, Right
1226, 293758, 286.87, Left
1226, 318753, 311.28, Right
1230, 338861, 330.91, Left
1230, 353901, 345.60, Right
1234, 303217, 296.11, Left
1234, 322387, 314.83, Right
1238, 346867, 338.73, Left
1238, 367459, 358.84, Right
1242, 339703, 331.74, Left
1242, 371855, 363.13, Right
1245, 293644, 286.76, Left
1245, 322255, 314.70, Right
1248, 254044, 248.08, Left
1248, 272896, 266.50, Right
1252, 300347, 293.30, Left
1252, 339216, 331.26, Right
1255, 333274, 325.46, Left
1255, 351373, 343.13, Right
1258, 362990, 354.48, Left
1258, 380769, 371.84, Right
1262, 337184, 329.28, Left
1262, 362791, 354.28, Right
1266, 332553, 324.75, Left
1266, 351620, 343.37, Right
1270, 335960, 328.08, Left
1270, 360925, 352.46, Right
1274, 332398, 324.60, Left
1274, 344519, 336.44, Right
1278, 278780, 272.24, Left
1278, 283599, 276.95, Right
1281, 301644, 294.57, Left
1281, 315869, 308.46, Right
1284, 281778, 275.17, Left
1284, 274460, 268.02, Right
1287, 257792, 251.75, Left
1287, 263620, 257.44, Right
1290, 253520, 247.57, Left
1290, 259964, 253.87, Right
1293, 251462, 245.56, Left
1293, 250092, 244.23, Right
1296, 251957, 246.05, Left
1296, 272539, 266.15, Right
1299, 262748, 256.58, Left
1299, 256076, 250.07, Right
1300, 233600, 228.12, Left
1300, 236560, 231.01, Right
1303, 241441, 235.78, Left
1303, 240799, 235.15, Right
1306, 235980, 230.44, Left
1306, 242230, 236.55, Right
1309, 232895, 227.43, Left
1309, 234356, 228.86, Right
1312, 244292, 238.56, Left
1312, 243706, 237.99, Right
1315, 256491, 250.47, Left
1315, 255208, 249.22, Right
1318, 217274, 212.18, Left
1318, 237883, 232.30, Right
1321, 240630, 234.99, Left
1321, 253529, 247.58, Right
1324, 261924, 255.78, Left
1324, 275003, 268.55, Right
1327, 254837, 248.86, Left
1327, 269343, 263.03, Right
1330, 274243, 267.81, Left
1330, 292604, 285.74, Right
1333, 247230, 241.43, Left
1333, 248447, 242.62, Right
1334, 253694, 247.74, Left
1334, 272676, 266.28, Right
1337, 280257, 273.68, Left
1337, 301737, 294.66, Right
1338, 270595, 264.25, Left
1338, 289454, 282.66, Right
1342, 290098, 283.29, Left
1342, 315496, 308.10, Right
1346, 293889, 287.00, Left
1346, 316355, 308.94, Right
1348, 293126, 286.25, Left
1348, 315255, 307.86, Right
1349, 263598, 257.41, Left
1349, 266696, 260.44, Right
1352, 265368, 259.14, Left
1352, 282114, 275.50, Right
1353, 236360, 230.82, Left
1353, 250982, 245.09, Right
1356, 245515, 239.76, Left
1356, 269926, 263.59, Right
1357, 240537, 234.89, Left
1357, 260566, 254.45, Right
1358, 235696, 230.17, Left
1358, 256412, 250.40, Right
1359, 225393, 220.11, Left
1359, 239216, 233.60, Right
1360, 229892, 224.50, Left
1360, 242338, 236.65, Right
1361, 234063, 228.57, Left
1361, 247200, 241.40, Right
1362, 239074, 233.47, Left
1362, 246474, 240.69, Right
1365, 240874, 235.22, Left
1365, 240905, 235.25, Right
1368, 245217, 239.46, Left
1368, 244365, 238.63, Right
1371, 217821, 212.71, Left
1371, 222159, 216.95, Right
1374, 225947, 220.65, Left
1374, 233866, 228.38, Right
1377, 245805, 240.04, Left
1377, 253708, 247.76, Right
1378, 254327, 248.36, Left
1378, 254927, 248.95, Right
1379, 248562, 242.73, Left
1379, 260384, 254.28, Right
1380, 246453, 240.67, Left
1380, 257963, 251.91, Right
1381, 232223, 226.78, Left
1381, 240777, 235.13, Right
1382, 220260, 215.09, Left
1382, 226177, 220.87, Right
1383, 228936, 223.57, Left
1383, 247208, 241.41, Right
1384, 249733, 243.87, Left
1384, 258923, 252.85, Right
1385, 247006, 241.21, Left
1385, 252757, 246.83, Right
1386, 245388, 239.63, Left
1386, 254765, 248.79, Right
1387, 239291, 233.68, Left
1387, 257696, 251.65, Right
1390, 273246, 266.84, Left
1390, 286204, 279.49, Right
1393, 268832, 262.53, Left
1393, 294168, 287.27, Right
1396, 259198, 253.12, Left
1396, 276599, 270.11, Right
1399, 234778, 229.27, Left
1399, 257319, 251.28, Right
1400, 219614, 214.46, Left
1400, 235611, 230.08, Right
1402, 229976, 224.58, Left
1402, 240075, 234.44, Right
1403, 233662, 228.18, Left
1403, 250230, 244.36, Right
1404, 225088, 219.81, Left
1404, 239082, 233.47, Right
1405, 229204, 223.83, Left
1405, 230964, 225.55, Right
1408, 232338, 226.89, Left
1408, 258580, 252.51, Right
1411, 281578, 274.97, Left
1411, 304159, 297.03, Right
1414, 295551, 288.62, Left
1414, 317685, 310.23, Right
1417, 309067, 301.82, Left
1417, 317548, 310.10, Right
1420, 286837, 280.11, Left
1420, 307186, 299.98, Right
1423, 262316, 256.16, Left
1423, 282831, 276.20, Right
1426, 278190, 271.66, Left
1426, 303520, 296.40, Right
1429, 264619, 258.41, Left
1429, 277187, 270.69, Right
1432, 229519, 224.13, Left
1432, 248934, 243.09, Right
1435, 275066, 268.61, Left
1435, 279627, 273.07, Right
1438, 287802, 281.05, Left
1438, 292095, 285.24, Right
1442, 313255, 305.91, Left
1442, 324721, 317.11, Right
1446, 316068, 308.66, Left
1446, 334904, 327.05, Right
1450, 352536, 344.27, Left
1450, 344791, 336.70, Right
1454, 282023, 275.41, Left
1454, 282279, 275.66, Right
1458, 321195, 313.66, Left
1458, 318934, 311.45, Right
1462, 349840, 341.64, Left
1462, 355408, 347.07, Right
1466, 335030, 327.17, Left
1466, 338540, 330.60, Right
1470, 288779, 282.01, Left
1470, 264941, 258.73, Right
1474, 288512, 281.75, Left
1474, 284475, 277.80, Right
1478, 281308, 274.71, Left
1478, 285422, 278.73, Right
1482, 266412, 260.16, Left
1482, 284217, 277.55, Right
1486, 265403, 259.18, Left
1486, 291381, 284.55, Right
1491, 325788, 318.15, Left
1491, 347072, 338.93, Right
1495, 264769, 258.56, Left
1495, 262638, 256.48, Right
1499, 266697, 260.44, Left
1499, 279203, 272.65, Right
1503, 234726, 229.22, Left
1503, 255364, 249.37, Right
1507, 265582, 259.35, Left
1507, 265564, 259.33, Right
1511, 291414, 284.58, Left
1511, 310701, 303.41, Right
1515, 295099, 288.18, Left
1515, 312184, 304.86, Right
1518, 317679, 310.23, Left
1518, 344797, 336.71, Right
1522, 277278, 270.77, Left
1522, 286312, 279.60, Right
1526, 341462, 333.45, Left
1526, 363329, 354.81, Right
1530, 302265, 295.18, Left
1530, 320320, 312.81, Right
1534, 371596, 362.88, Left
1534, 395846, 386.56, Right
1538, 386262, 377.20, Left
1538, 409553, 399.95, Right
1539, 385962, 376.91, Left
1539, 394732, 385.48, Right
1542, 283569, 276.92, Left
1542, 313748, 306.39, Right
1545, 269826, 263.50, Left
1545, 272499, 266.11, Right
1546, 275267, 268.81, Left
1546, 286068, 279.36, Right
1547, 267140, 260.87, Left
1547, 276948, 270.45, Right
1548, 261659, 255.52, Left
1548, 270695, 264.35, Right
1549, 266004, 259.76, Left
1549, 272685, 266.29, Right
1550, 258983, 252.91, Left
1550, 275559, 269.10, Right
1553, 281578, 274.97, Left
1553, 293627, 286.74, Right
1554, 284353, 277.68, Left
1554, 294235, 287.33, Right
1555, 270135, 263.80, Left
1555, 273019, 266.62, Right
1556, 272752, 266.35, Left
1556, 261343, 255.21, Right
1557, 257939, 251.89, Left
1557, 268057, 261.77, Right
1558, 261035, 254.91, Left
1558, 278544, 272.01, Right
1559, 280317, 273.74, Left
1559, 287266, 280.53, Right
1560, 282514, 275.89, Left
1560, 286432, 279.71, Right
1563, 291326, 284.49, Left
1563, 301786, 294.71, Right
1566, 314794, 307.41, Left
1566, 329530, 321.80, Right
1571, 331091, 323.33, Left
1571, 341314, 333.31, Right
1575, 327397, 319.72, Left
1575, 331895, 324.11, Right
1579, 293235, 286.36, Left
1579, 303470, 296.35, Right
1583, 305316, 298.16, Left
1583, 319276, 311.79, Right
1587, 284719, 278.04, Left
1587, 296207, 289.26, Right
1590, 220911, 215.73, Left
1590, 226586, 221.27, Right
1593, 207877, 203.00, Left
1593, 225384, 220.10, Right
1594, 218270, 213.15, Left
1594, 217493, 212.39, Right
1597, 242453, 236.77, Left
1597, 252841, 246.91, Right
1601, 287247, 280.51, Left
1601, 302585, 295.49, Right
1604, 265701, 259.47, Left
1604, 270085, 263.75, Right
1608, 294623, 287.71, Left
1608, 309052, 301.80, Right
1613, 309137, 301.89, Left
1613, 317866, 310.41, Right
